MDLYR_DT,VI_MFR_CD,VI_MFR_NM,GBE_INDX_NUM,OV_ID,VC_CNFG_NUM,CL_NM,CLS_TYP_CD,GBE_CID_MSR,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,ECS_CD_0,ECS_CD_1,ECS_CD_2,ECS_CD_3,EVCS_CD,TRNS,DRV_SYS_CD,TOD_CD,VC_DSN_ETW_MSR,VC_CMPRSN_RAT_MSR,VC_AXLE_RAT_MSR,VC_NV_RAT_MSR,TPF_ACHP_IND_CD,TPF_DYNO_HP_MSR,SIL_CD,TST_PRC_CD,TST_PRPS_CD,TST_NUM_ID,VEH_FL_TYP_CD,CH_CD,AVRG_CD,GT_WT_MSR,CMYT_HC_FE_MSR,CMYT_CO_FE_MSR,CMYT_CO2_FE_MSR,CMYT_NOX_MSR,CMYT_PM_MSR,GT_RND_ADJ_QTY,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,ENG_CD,EF_ID,VC_CYL_CNT,TPF_MFR_CSTDN_MSR
2009,200,MERCEDES BENZ,13,R171E30-Z6021,5,SLK300,C,182,N,228,,,,,,102,M6,R,2,3625,11.30,3.27,33.20,N,,1,3,31,1085758,61,H,1,1,0.0010,0.09,245,,,36.20,37.5010,0.593880,0.011127,16.3350,0.0911,0.015590,M272-30,9MBXV03.5BN4,6,17.65
2009,200,MERCEDES BENZ,13,R171E30-Z6021,5,SLK300,C,182,N,228,,,,,,102,M6,R,2,3625,11.30,3.27,33.20,N,,1,21,31,1085757,61,C,1,1,0.0070,0.73,380,0.02,,23.30,37.5010,0.593880,0.011127,16.3350,0.0911,0.015590,M272-30,9MBXV03.5BN4,6,17.65
2009,200,MERCEDES BENZ,13,R171E30-Z6022,4,SLK300,C,182,N,228,,,,,,102,M6,R,2,3625,10.50,3.27,38.20,N,,1,3,31,1084460,61,H,1,1,0.0190,0.13,247,,,35.90,35.3090,0.274720,0.015086,21.3450,-0.1689,0.018470,M272-30,9MBXJ03.5U2A,6,19.33
2009,200,MERCEDES BENZ,13,R171E30-Z6022,4,SLK300,C,182,N,228,,,,,,102,M6,R,2,3625,10.50,3.27,38.20,N,,1,21,31,1084459,61,C,1,1,0.0080,0.16,405,0.03,,21.90,35.3090,0.274720,0.015086,21.3450,-0.1689,0.018470,M272-30,9MBXJ03.5U2A,6,19.33
2009,200,MERCEDES BENZ,14,R230E60TC-Z7023,0,SL65 AMG,C,365,N,603,,,,,,102,S5,R,2,4750,9,2.65,29.50,N,,1,3,31,1068059,61,H,1,1,0.0060,0.12,362,,,24.60,51.6380,0.400040,0.014778,25.5380,-0.0586,0.017514,M275-60TC-1,9MBXV06.0L2A,12,20.24
2009,200,MERCEDES BENZ,14,R230E60TC-Z7023,0,SL65 AMG,C,365,N,603,,,,,,102,S5,R,2,4750,9,2.65,29.50,N,,1,21,31,1068058,61,C,1,1,0.0220,0.64,629,0.01,,14.10,51.6380,0.400040,0.014778,25.5380,-0.0586,0.017514,M275-60TC-1,9MBXV06.0L2A,12,20.24
2009,200,MERCEDES BENZ,15,R230E55-Z7016,0,SL550,C,333,N,382,,,,,,102,L7,R,2,4500,10.70,2.65,26,N,,1,3,31,9009456,61,H,1,1,0.0520,0.32,303,,,29.30,44.3380,0.5552,0.010312,24.72,0.0097,0.014860,M273-55,9MBXJ05.5U2A,8,21.27
2009,200,MERCEDES BENZ,15,R230E55-Z7016,0,SL550,C,333,N,382,,,,,,102,L7,R,2,4500,10.70,2.65,26,N,,1,21,31,9009457,61,C,1,1,0.0360,0.39,539,0.02,,16.50,44.3380,0.5552,0.010312,24.72,0.0097,0.014860,M273-55,9MBXJ05.5U2A,8,21.27
2009,200,MERCEDES BENZ,16,C219E55-Z7030,0,CLS550,C,333,N,382,,,,,,102,L7,R,2,4500,10.70,2.82,27.90,N,,1,3,31,1077323,61,H,1,1,0.0450,0.29,307,,,29,44.6650,0.640850,0.012204,24.30,0.0837,0.0171,M273-55,9MBXV05.5BN4,8,19.42
2009,200,MERCEDES BENZ,16,C219E55-Z7030,0,CLS550,C,333,N,382,,,,,,102,L7,R,2,4500,10.70,2.82,27.90,N,,1,21,31,1077322,61,C,1,1,0.0150,0.19,510,0.02,,17.30,44.6650,0.640850,0.012204,24.30,0.0837,0.0171,M273-55,9MBXV05.5BN4,8,19.42
2009,200,MERCEDES BENZ,17,X164E46-Z7042,4,GL450 4MATIC,T,285,N,335,,,,,,102,L7,4,2,6000,10.70,3.70,30.60,N,,1,3,31,1076636,61,H,1,1,0.0260,0.39,365,,,24.40,45.4540,1.055210,0.020652,19.1830,0.1024,0.030044,M273-46,9MBXJ05.5U2A,8,18.53
2009,200,MERCEDES BENZ,17,X164E46-Z7042,4,GL450 4MATIC,T,285,N,335,,,,,,102,L7,4,2,6000,10.70,3.70,30.60,N,,1,21,31,1076635,61,C,1,1,0.0270,0.32,552,0.04,,16.10,45.4540,1.055210,0.020652,19.1830,0.1024,0.030044,M273-46,9MBXJ05.5U2A,8,18.53
2009,200,MERCEDES BENZ,18,W164E55-Z8012-1,0,GL550 4MATIC,T,333,N,382,,,,,,102,L7,4,2,6000,10.70,3.70,30.20,N,,1,3,31,1078201,61,H,1,1,0.0120,0.26,376,,,23.70,51.5740,0.857480,0.024757,31.3610,-0.1596,0.034405,M273-55,9MBXJ05.5U2A,8,17.76
2009,200,MERCEDES BENZ,18,W164E55-Z8012-1,0,GL550 4MATIC,T,333,N,382,,,,,,102,L7,4,2,6000,10.70,3.70,30.20,N,,1,21,31,1078200,61,C,1,1,0.01,0.29,567,0.03,,15.70,51.5740,0.857480,0.024757,31.3610,-0.1596,0.034405,M273-55,9MBXJ05.5U2A,8,17.76
2009,200,MERCEDES BENZ,19,W164E55-Z8012,0,ML550 4MATIC,T,333,N,382,,,,,,102,L7,4,2,5500,10.70,3.70,32,N,,1,3,31,1078149,61,H,1,1,0.0150,0.22,363,,,24.60,41.4820,0.8889,0.023535,14.5410,-0.1599,0.033514,M273-55,9MBXJ05.5U2A,8,17.58
2009,200,MERCEDES BENZ,19,W164E55-Z8012,0,ML550 4MATIC,T,333,N,382,,,,,,102,L7,4,2,5500,10.70,3.70,32,N,,1,21,31,1078148,61,C,1,1,0.0110,0.18,547,0.02,,16.30,41.4820,0.8889,0.023535,14.5410,-0.1599,0.033514,M273-55,9MBXJ05.5U2A,8,17.58
2009,200,MERCEDES BENZ,20,V221E63-Z8017,0,S63 AMG,C,379,N,518,,,,,,102,L7,R,2,5000,11.30,3.06,28,N,,1,3,31,1075992,61,H,1,1,0.0180,0.37,371,,,24,46.0060,0.837480,0.012612,18.1080,0.243560,0.017823,M156-63,9MBXJ06.3L2A,8,19.37
2009,200,MERCEDES BENZ,20,V221E63-Z8017,0,S63 AMG,C,379,N,518,,,,,,102,L7,R,2,5000,11.30,3.06,28,N,,1,21,31,1075993,61,C,1,1,0.0310,0.61,643,0.02,,13.80,46.0060,0.837480,0.012612,18.1080,0.243560,0.017823,M156-63,9MBXJ06.3L2A,8,19.37
2009,200,MERCEDES BENZ,21,V221E55TC-Z7014,1,S600,C,336,N,510,,,,,,102,L5,R,2,5250,9,2.65,28.90,N,,1,3,31,9004057,61,H,1,1,0.0030,0.09,372,,,24,46.7740,0.686540,0.012402,28.30,0.12,0.0168,M275-55TC-1,9MBXV06.0L2A,12,21.67
2009,200,MERCEDES BENZ,21,V221E55TC-Z7014,1,S600,C,336,N,510,,,,,,102,L5,R,2,5250,9,2.65,28.90,N,,1,21,31,9004056,61,C,1,1,0.0450,0.42,647,0.05,,13.80,46.7740,0.686540,0.012402,28.30,0.12,0.0168,M275-55TC-1,9MBXV06.0L2A,12,21.67
2009,200,MERCEDES BENZ,22,V221E60TC-Z7023-1,1,S65 AMG,C,365,N,603,,,,,,102,S5,R,2,5500,9,2.65,27.70,N,,1,3,31,1078169,61,H,1,1,0.0190,0.12,384,,,23.10,46.0060,0.837480,0.012612,17.6320,0.3221,0.016190,M275-60TC,9MBXV06.0L2A,12,21.31
2009,200,MERCEDES BENZ,22,V221E60TC-Z7023-1,1,S65 AMG,C,365,N,603,,,,,,102,S5,R,2,5500,9,2.65,27.70,N,,1,21,31,1078168,61,C,1,1,0.0190,0.52,655,0.03,,13.50,46.0060,0.837480,0.012612,17.6320,0.3221,0.016190,M275-60TC,9MBXV06.0L2A,12,21.31
2009,200,MERCEDES BENZ,24,V251DE30-Z9016-1,0,ML320 BLUETEC,T,182,N,210,,,,,,104,L7,4,2,5250,16.50,3.45,30,N,,1,2,31,1086205,19,C,1,1,0.03,0.09,458,0.02,0.0010,22.20,52.0830,0.5345,0.024594,27.4490,-0.2770,0.033398,OM642-30B,9MBXT03.0U2A,6,18.14
2009,200,MERCEDES BENZ,24,V251DE30-Z9016-1,0,ML320 BLUETEC,T,182,N,210,,,,,,104,L7,4,2,5250,16.50,3.45,30,N,,1,3,31,1086206,19,H,1,1,0.0030,0,302,,,33.70,52.0830,0.5345,0.024594,27.4490,-0.2770,0.033398,OM642-30B,9MBXT03.0U2A,6,18.14
2009,200,MERCEDES BENZ,25,C216E60TC-Z7023-2,0,CL65 AMG,C,365,N,603,,,,,,102,S5,R,2,5250,9,2.65,27.70,N,,1,3,31,9007296,61,H,1,1,0.0110,0.13,380,,,23.40,48.8960,0.810550,0.012815,28.0560,0.2682,0.016105,M275-60TC,9MBXV06.0L2A,12,20
2009,200,MERCEDES BENZ,25,C216E60TC-Z7023-2,0,CL65 AMG,C,365,N,603,,,,,,102,S5,R,2,5250,9,2.65,27.70,N,,1,21,31,9007297,61,C,1,1,0.0290,0.66,650,0.02,,13.70,48.8960,0.810550,0.012815,28.0560,0.2682,0.016105,M275-60TC,9MBXV06.0L2A,12,20
2009,200,MERCEDES BENZ,26,C216E55TC-Z7014-1,0,CL600,C,336,N,510,,,,,,102,L5,R,2,5250,9,2.65,27.70,N,,1,3,31,1069043,61,H,1,1,0.0060,0.02,384,,,23,52.7140,0.805260,0.012926,26.87,0.15,0.0183,M275-55TC-1,9MBXV06.0L2A,12,19.39
2009,200,MERCEDES BENZ,26,C216E55TC-Z7014-1,0,CL600,C,336,N,510,,,,,,102,L5,R,2,5250,9,2.65,27.70,N,,1,21,31,1069042,61,C,1,1,0.0280,0.44,651,0.04,,13.60,52.7140,0.805260,0.012926,26.87,0.15,0.0183,M275-55TC-1,9MBXV06.0L2A,12,19.39
2009,200,MERCEDES BENZ,27,W211DE30-Z7033,0,E320 BLUETEC,C,182,N,210,,,,,,104,L7,R,2,4250,16.50,2.65,32.90,N,,1,2,1,9006377,19,C,,,0.0920,1.02,348,0.07,0.0010,29.10,40.34,0.179740,0.016740,18.8550,-0.3678,0.021410,OM642-30A,9MBXV03.0BN8,6,21.57
2009,200,MERCEDES BENZ,27,W211DE30-Z7033,0,E320 BLUETEC,C,182,N,210,,,,,,104,L7,R,2,4250,16.50,2.65,32.90,N,,1,2,1,9006415,19,C,,,0.0990,1.23,348,0.09,0.0010,29.10,40.34,0.179740,0.016740,18.8550,-0.3678,0.021410,OM642-30A,9MBXV03.0BN8,6,21.57
2009,200,MERCEDES BENZ,27,W211DE30-Z7033,0,E320 BLUETEC,C,182,N,210,,,,,,104,L7,R,2,4250,16.50,2.65,32.90,N,,1,3,1,9006378,19,H,,,0.0350,0.43,223,,0.0010,45.50,40.34,0.179740,0.016740,18.8550,-0.3678,0.021410,OM642-30A,9MBXV03.0BN8,6,21.57
2009,200,MERCEDES BENZ,27,W211DE30-Z7033,0,E320 BLUETEC,C,182,N,210,,,,,,104,L7,R,2,4250,16.50,2.65,32.90,N,,1,3,1,9006435,19,H,,,0.0240,0.36,225,,0,45.10,40.34,0.179740,0.016740,18.8550,-0.3678,0.021410,OM642-30A,9MBXV03.0BN8,6,21.57
2009,200,MERCEDES BENZ,28,V240E55TC-Z7015,1,MAYBACH 62,C,336,N,543,,,,,,102,L5,R,2,6500,9,2.82,27.20,N,,1,3,1,1076316,61,H,1,1,0.0010,0.02,418,,,21.40,51.2430,0.970480,0.015121,28.6860,0.247830,0.020210,M285-55TC-1,9MBXV06.0L2A,12,21.86
2009,200,MERCEDES BENZ,28,V240E55TC-Z7015,1,MAYBACH 62,C,336,N,543,,,,,,102,L5,R,2,6500,9,2.82,27.20,N,,1,21,1,1076315,61,C,1,1,0.0320,0.30,718,0.05,,12.40,51.2430,0.970480,0.015121,28.6860,0.247830,0.020210,M285-55TC-1,9MBXV06.0L2A,12,21.86
2009,200,MERCEDES BENZ,29,W240E60TC-Z6040,0,MAYBACH 57S,C,365,N,603,,,,,,102,L5,R,2,6500,9,2.82,27.10,N,,1,3,31,1071977,61,H,1,1,0.0340,0.19,415,,,21.40,51.9590,0.964380,0.014440,27.0670,0.233250,0.019721,M285-60TC-1,9MBXV06.0L2A,12,22.07
2009,200,MERCEDES BENZ,29,W240E60TC-Z6040,0,MAYBACH 57S,C,365,N,603,,,,,,102,L5,R,2,6500,9,2.82,27.10,N,,1,21,31,1071976,61,C,1,1,0.0240,0.59,720,0.01,,12.30,51.9590,0.964380,0.014440,27.0670,0.233250,0.019721,M285-60TC-1,9MBXV06.0L2A,12,22.07
2009,200,MERCEDES BENZ,31,W204E30-Z8023,1,C300,C,183,N,228,,,,,,102,L7,R,2,3875,11.30,3.07,31.30,N,,1,3,31,1078320,61,H,1,1,0.0080,0.14,251,,,35.50,35.4710,0.3557,0.017107,19.1420,-0.1864,0.022324,M272-30,9MBXV03.0BN5,6,18.67
2009,200,MERCEDES BENZ,31,W204E30-Z8023,1,C300,C,183,N,228,,,,,,102,L7,R,2,3875,11.30,3.07,31.30,N,,1,21,31,1078319,61,C,1,1,0.0140,0.24,399,0.02,,22.30,35.4710,0.3557,0.017107,19.1420,-0.1864,0.022324,M272-30,9MBXV03.0BN5,6,18.67
2009,200,MERCEDES BENZ,32,W211E63-Z7029-1,0,E63 AMG,C,379,N,503,,,,,,102,S7,R,2,4500,11.30,2.82,26.40,N,,1,3,31,1087019,61,H,1,1,0,0.12,327,,,27.30,45.7090,0.175220,0.018626,26.0550,-0.5825,0.025544,M156-63,9MBXJ06.3L2A,8,20.61
2009,200,MERCEDES BENZ,32,W211E63-Z7029-1,0,E63 AMG,C,379,N,503,,,,,,102,S7,R,2,4500,11.30,2.82,26.40,N,,1,21,31,1087018,61,C,1,1,0.0090,0.23,557,0,,16,45.7090,0.175220,0.018626,26.0550,-0.5825,0.025544,M156-63,9MBXJ06.3L2A,8,20.61
2009,200,MERCEDES BENZ,33,S211E63-Z7029-2,0,E63 AMG (WAGON),C,379,N,503,,,,,,102,S7,R,2,4750,11.30,2.82,28.10,N,,1,3,31,1087094,61,H,1,1,0.0010,0.13,350,,,25.50,50.5790,0.248350,0.019657,30.6860,-0.5112,0.026551,M156-63,9MBXJ06.3L2A,8,19.60
2009,200,MERCEDES BENZ,33,S211E63-Z7029-2,0,E63 AMG (WAGON),C,379,N,503,,,,,,102,S7,R,2,4750,11.30,2.82,28.10,N,,1,21,31,1087093,61,C,1,1,0.0080,0.20,576,0.01,,15.50,50.5790,0.248350,0.019657,30.6860,-0.5112,0.026551,M156-63,9MBXJ06.3L2A,8,19.60
2009,200,MERCEDES BENZ,34,W204E30-Z8023-2,1,C300 4MATIC,C,183,N,228,,,,,,102,L7,4,2,4000,11.30,3.07,31.30,N,,1,3,31,1087247,61,H,1,1,0.0070,0.12,261,,,34.20,40.7150,0.596620,0.013380,25.9880,-0.0994,0.019703,M272-30,9MBXV03.0BN5,6,17.80
2009,200,MERCEDES BENZ,34,W204E30-Z8023-2,1,C300 4MATIC,C,183,N,228,,,,,,102,L7,4,2,4000,11.30,3.07,31.30,N,,1,21,31,1087246,61,C,1,1,0.0110,0.23,408,0.02,,21.80,40.7150,0.596620,0.013380,25.9880,-0.0994,0.019703,M272-30,9MBXV03.0BN5,6,17.80
2009,200,MERCEDES BENZ,35,W204E30-Z8023,1,C300,C,183,N,228,,,,,,102,L7,R,2,3875,11.30,3.07,31.30,N,,1,3,31,1078322,38,H,1,1,0.0040,0.10,238,,,26.40,35.4710,0.3557,0.017107,19.1420,-0.1864,0.022324,M272-30,9MBXV03.0BN5,6,18.67
2009,200,MERCEDES BENZ,35,W204E30-Z8023,1,C300,C,183,N,228,,,,,,102,L7,R,2,3875,11.30,3.07,31.30,N,,1,21,31,1078321,38,C,1,1,0.0230,0.15,382,0.02,,16.40,35.4710,0.3557,0.017107,19.1420,-0.1864,0.022324,M272-30,9MBXV03.0BN5,6,18.67
2009,200,MERCEDES BENZ,36,W204E30-Z8023-2,1,C300 4MATIC,C,183,N,228,,,,,,102,L7,4,2,4000,11.30,3.07,31.30,N,,1,3,31,1087297,38,H,1,1,0.0060,0.11,249,,,25.60,40.7150,0.596620,0.013380,25.9880,-0.0994,0.019703,M272-30,9MBXV03.0BN5,6,17.80
2009,200,MERCEDES BENZ,36,W204E30-Z8023-2,1,C300 4MATIC,C,183,N,228,,,,,,102,L7,4,2,4000,11.30,3.07,31.30,N,,1,21,31,1087296,38,C,1,1,0.0120,0.15,397,0.02,,16,40.7150,0.596620,0.013380,25.9880,-0.0994,0.019703,M272-30,9MBXV03.0BN5,6,17.80
2009,200,MERCEDES BENZ,37,C209E35-Z6020,3,CLK350,C,213,N,268,,,,,,102,L7,R,2,3875,10.50,2.82,29.10,N,,1,3,31,1069896,61,H,1,1,0.0120,0.13,250,,,35.50,49.1080,0.359880,0.012664,29.6970,-0.3034,0.018504,M272-35,9MBXV03.5BN4,6,18.15
2009,200,MERCEDES BENZ,37,C209E35-Z6020,3,CLK350,C,213,N,268,,,,,,102,L7,R,2,3875,10.50,2.82,29.10,N,,1,21,31,1069891,61,C,1,1,0.0160,0.25,417,0.01,,21.30,49.1080,0.359880,0.012664,29.6970,-0.3034,0.018504,M272-35,9MBXV03.5BN4,6,18.15
2009,200,MERCEDES BENZ,38,W211E35-Z6027-1S,0,E350 4MATIC (WAGON),C,213,N,268,,,,,,102,L5,4,2,4500,10.70,3.27,37,N,,1,3,1,1072468,61,H,1,1,0.0050,0.06,302,,,29.30,51.3310,0.459820,0.020420,25.96,-0.2750,0.0274,M272-35-1,9MBXV03.5U2A,6,16.61
2009,200,MERCEDES BENZ,38,W211E35-Z6027-1S,0,E350 4MATIC (WAGON),C,213,N,268,,,,,,102,L5,4,2,4500,10.70,3.27,37,N,,1,21,1,1072467,61,C,1,1,0.0060,0.06,448,0.01,,19.70,51.3310,0.459820,0.020420,25.96,-0.2750,0.0274,M272-35-1,9MBXV03.5U2A,6,16.61
2009,200,MERCEDES BENZ,39,V221E55-Z7011-2,0,S550 4MATIC,C,333,N,382,,,,,,102,L7,4,2,5000,10.70,2.65,24.70,N,,1,3,31,1087720,61,H,1,1,0.0320,0.15,297,,,29.80,39.6830,0.819090,0.012256,17.5130,0.2370,0.017130,M273-55,9MBXJ05.5U2A,8,20.79
2009,200,MERCEDES BENZ,39,V221E55-Z7011-2,0,S550 4MATIC,C,333,N,382,,,,,,102,L7,4,2,5000,10.70,2.65,24.70,N,,1,21,31,1087719,61,C,1,1,0.0250,0.15,506,0.01,,17.50,39.6830,0.819090,0.012256,17.5130,0.2370,0.017130,M273-55,9MBXJ05.5U2A,8,20.79
2009,200,MERCEDES BENZ,40,V221E55-Z7011-3,0,CL550 4MATIC,C,333,N,382,,,,,,102,L7,4,2,5000,10.70,2.65,24.70,N,,1,3,31,1087647,61,H,1,1,0.0530,0.14,303,,,29.20,39.7950,1.049350,0.008978,18.4430,0.4217,0.014620,M273-55,9MBXJ05.5U2A,8,20.17
2009,200,MERCEDES BENZ,40,V221E55-Z7011-3,0,CL550 4MATIC,C,333,N,382,,,,,,102,L7,4,2,5000,10.70,2.65,24.70,N,,1,21,31,1087646,61,C,1,1,0.0260,0.21,510,0.02,,17.40,39.7950,1.049350,0.008978,18.4430,0.4217,0.014620,M273-55,9MBXJ05.5U2A,8,20.17
2009,200,MERCEDES BENZ,41,W211E55-Z7027,0,E550 4MATIC,C,333,N,382,,,,,,102,L5,4,2,4500,10.70,3.07,34.40,N,,1,3,31,1077889,61,H,1,1,0.0140,0.09,331,,,26.70,44.3730,0.5677,0.016222,23.86,-0.0020,0.0216,M273-55,9MBXJ05.5U2A,8,18.37
2009,200,MERCEDES BENZ,41,W211E55-Z7027,0,E550 4MATIC,C,333,N,382,,,,,,102,L5,4,2,4500,10.70,3.07,34.40,N,,1,21,31,1077888,61,C,1,1,0.01,0.05,535,0.01,,16.50,44.3730,0.5677,0.016222,23.86,-0.0020,0.0216,M273-55,9MBXJ05.5U2A,8,18.37
2009,200,MERCEDES BENZ,42,W164E35-Z6034,0,ML350 4MATIC,T,213,N,268,,,,,,102,L7,4,2,5250,10.50,3.90,33.60,N,,1,3,31,1077620,61,H,1,1,0.0220,0.44,327,,,27,41.4810,0.8889,0.023535,15.43,-0.3370,0.0343,M272-35,9MBXJ03.5U2A,6,16.78
2009,200,MERCEDES BENZ,42,W164E35-Z6034,0,ML350 4MATIC,T,213,N,268,,,,,,102,L7,4,2,5250,10.50,3.90,33.60,N,,1,21,31,1077619,61,C,1,1,0.0190,0.27,480,0.02,,18.40,41.4810,0.8889,0.023535,15.43,-0.3370,0.0343,M272-35,9MBXJ03.5U2A,6,16.78
2009,200,MERCEDES BENZ,43,W164E63-Z7048,0,ML63 AMG,T,379,N,503,,,,,,102,S7,4,2,5500,11.30,3.45,29.60,N,,1,80,34,1087921,61,C,1,1,,,,,,10.70,53.2730,0.7601,0.029311,30.0570,-0.4461,0.040787,M156-63,9MBXJ06.3L2A,8,15.46
2009,200,MERCEDES BENZ,43,W164E63-Z7048,0,ML63 AMG,T,379,N,503,,,,,,102,S7,4,2,5500,11.30,3.45,29.60,N,,1,82,34,1087922,61,H,1,1,,,,,,15.20,53.2730,0.7601,0.029311,30.0570,-0.4461,0.040787,M156-63,9MBXJ06.3L2A,8,15.46
2009,200,MERCEDES BENZ,44,W211E35-Z6027S,0,E350 4MATIC,C,213,N,268,,,,,,102,L5,4,2,4250,10.70,3.27,37,N,,1,3,1,1072491,61,H,1,1,0.0020,0.02,289,,,30.60,44.8280,0.573290,0.016408,18.54,-0.1531,0.0237,M272-35-1,9MBXV03.5U2A,6,17.17
2009,200,MERCEDES BENZ,44,W211E35-Z6027S,0,E350 4MATIC,C,213,N,268,,,,,,102,L5,4,2,4250,10.70,3.27,37,N,,1,21,1,1072490,61,C,1,1,0.0060,0.02,435,0.01,,20.30,44.8280,0.573290,0.016408,18.54,-0.1531,0.0237,M272-35-1,9MBXV03.5U2A,6,17.17
2009,200,MERCEDES BENZ,45,W204E63-Z7021-2,0,C63 AMG,C,379,N,450,,,,,,102,S7,R,2,4250,11.30,2.82,28.40,N,,1,3,31,1083642,61,H,,,0.0010,0.17,342,,,26.10,38.3360,0.744960,0.012507,17.4970,0.0095,0.019209,M156-63,9MBXJ06.3L2A,8,18.40
2009,200,MERCEDES BENZ,45,W204E63-Z7021-2,0,C63 AMG,C,379,N,450,,,,,,102,S7,R,2,4250,11.30,2.82,28.40,N,,1,3,31,1085518,61,H,,,0.0010,0.18,326,,,27.30,38.3360,0.744960,0.012507,17.4970,0.0095,0.019209,M156-63,9MBXJ06.3L2A,8,18.40
2009,200,MERCEDES BENZ,45,W204E63-Z7021-2,0,C63 AMG,C,379,N,450,,,,,,102,S7,R,2,4250,11.30,2.82,28.40,N,,1,21,31,1083641,61,C,,,0.0090,0.26,616,0.01,,14.50,38.3360,0.744960,0.012507,17.4970,0.0095,0.019209,M156-63,9MBXJ06.3L2A,8,18.40
2009,200,MERCEDES BENZ,45,W204E63-Z7021-2,0,C63 AMG,C,379,N,450,,,,,,102,S7,R,2,4250,11.30,2.82,28.40,N,,1,21,31,1085517,61,C,,,0.0050,0.14,560,0.01,,15.90,38.3360,0.744960,0.012507,17.4970,0.0095,0.019209,M156-63,9MBXJ06.3L2A,8,18.40
2009,200,MERCEDES BENZ,46,V251E35-Z6036,9,R350 4MATIC,T,213,N,268,,,,,,102,L7,4,2,5500,10.50,3.70,32.10,N,,1,3,31,1077519,61,H,1,1,0.0210,0.54,329,,,26.80,41.61,1.246270,0.015482,12.73,0.7306,0.0193,M272-35,9MBXJ03.5U2A,6,17.84
2009,200,MERCEDES BENZ,46,V251E35-Z6036,9,R350 4MATIC,T,213,N,268,,,,,,102,L7,4,2,5500,10.50,3.70,32.10,N,,1,21,31,1077518,61,C,1,1,0.0220,0.50,485,0.02,,18.20,41.61,1.246270,0.015482,12.73,0.7306,0.0193,M272-35,9MBXJ03.5U2A,6,17.84
2009,200,MERCEDES BENZ,47,C209E55-Z7020,0,CLK550,C,333,N,382,,,,,,102,L7,R,2,4000,10.70,2.65,28.30,N,,1,3,31,1077562,61,H,1,1,0.0610,0.37,294,,,30.30,49.3460,0.3883,0.013506,33.1820,-0.4696,0.022021,M273-55,9MBXV05.5BN4,8,18.05
2009,200,MERCEDES BENZ,47,C209E55-Z7020,0,CLK550,C,333,N,382,,,,,,102,L7,R,2,4000,10.70,2.65,28.30,N,,1,21,31,1077561,61,C,1,1,0.0120,0.38,489,0.01,,18.20,49.3460,0.3883,0.013506,33.1820,-0.4696,0.022021,M273-55,9MBXV05.5BN4,8,18.05
2009,200,MERCEDES BENZ,48,C209E35-Z6020-1,3,CLK350 (CABRIOLET),C,213,N,268,,,,,,102,L7,R,2,4250,10.50,2.82,29.10,N,,1,3,31,1069893,61,H,1,1,0.0190,0.18,251,,,35.40,49.1080,0.359880,0.012664,33.2490,-0.3755,0.019377,M272-35,9MBXV03.5BN4,6,19.91
2009,200,MERCEDES BENZ,48,C209E35-Z6020-1,3,CLK350 (CABRIOLET),C,213,N,268,,,,,,102,L7,R,2,4250,10.50,2.82,29.10,N,,1,21,31,1069892,61,C,1,1,0.0230,0.27,419,0.01,,21.20,49.1080,0.359880,0.012664,33.2490,-0.3755,0.019377,M272-35,9MBXV03.5BN4,6,19.91
2009,200,MERCEDES BENZ,49,C219E55-Z7030-1,0,E550,C,333,N,382,,,,,,102,L7,R,2,4250,10.70,2.47,24.60,N,,1,3,31,1077325,61,H,1,1,0.0490,0.27,284,,,31.10,45.7770,0.184280,0.018271,27.30,-0.4665,0.0236,M273-55,9MBXV05.5BN4,8,19.53
2009,200,MERCEDES BENZ,49,C219E55-Z7030-1,0,E550,C,333,N,382,,,,,,102,L7,R,2,4250,10.70,2.47,24.60,N,,1,21,31,1077324,61,C,1,1,0.0210,0.22,482,0.02,,18.40,45.7770,0.184280,0.018271,27.30,-0.4665,0.0236,M273-55,9MBXV05.5BN4,8,19.53
2009,200,MERCEDES BENZ,50,W164E63-Z7048,0,ML63 AMG,T,379,N,503,,,,,,102,S7,4,2,5500,11.30,3.45,29.60,N,,1,3,1,1085645,61,H,1,1,0.01,0.84,451,,,19.70,53.2730,0.7601,0.029311,30.0570,-0.4461,0.040787,M156-63,9MBXJ06.3L2A,8,15.46
2009,200,MERCEDES BENZ,50,W164E63-Z7048,0,ML63 AMG,T,379,N,503,,,,,,102,S7,4,2,5500,11.30,3.45,29.60,N,,1,21,1,1085644,61,C,1,1,0.01,1.03,696,0.03,,12.80,53.2730,0.7601,0.029311,30.0570,-0.4461,0.040787,M156-63,9MBXJ06.3L2A,8,15.46
2009,200,MERCEDES BENZ,52,V240E55TC-Z7015,1,MAYBACH 62,C,336,N,543,,,,,,102,L5,R,2,6500,9,2.82,27.20,N,,1,3,1,1076316,61,H,1,1,0.0010,0.02,418,,,21.40,51.2430,0.970480,0.015121,28.6860,0.247830,0.020210,M285-55TC-1,9MBXV06.0L2A,12,21.86
