Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-08-16,131.64,137.9,130.6801,137.22,6095500.0,0.0,1.0,18.805714285714,19.7,18.668585714286,19.602857142857,42668500.0
2010-08-13,132.42,134.37,130.27,132.26,6746400.0,0.0,1.0,18.917142857143,19.195714285714,18.61,18.894285714286,47224800.0
2010-08-12,124.45,133.8,124.02,133.05,10279900.0,0.0,1.0,17.778571428571,19.114285714286,17.717142857143,19.007142857143,71959300.0
2010-08-11,122.02,128.42,121.35,126.47,10192900.0,0.0,1.0,17.431428571429,18.345714285714,17.335714285714,18.067142857143,71350300.0
2010-08-10,113.4,126.48,113.2,125.01,12998200.0,0.0,1.0,16.2,18.068571428571,16.171428571429,17.858571428571,90987400.0
2010-08-09,118.0,118.95,114.61,116.9,3060000.0,0.0,1.0,16.857142857143,16.992857142857,16.372857142857,16.7,21420000.0
2010-08-06,108.69,118.75,107.88,118.32,6956200.0,0.0,1.0,15.527142857143,16.964285714286,15.411428571429,16.902857142857,48693400.0
2010-08-05,107.23,110.7,105.5,110.53,3470900.0,0.0,1.0,15.318571428571,15.814285714286,15.071428571429,15.79,24296300.0
2010-08-04,104.97,108.5,104.7,108.13,3463300.0,0.0,1.0,14.995714285714,15.5,14.957142857143,15.447142857143,24243100.0
2010-08-03,101.06,104.734,98.73,104.41,4305600.0,0.0,1.0,14.437142857143,14.962,14.104285714286,14.915714285714,30139200.0
2010-08-02,104.02,105.0,100.97,101.88,3470800.0,0.0,1.0,14.86,15.0,14.424285714286,14.554285714286,24295600.0
2010-07-30,99.69,103.18,98.54,102.55,4386400.0,0.0,1.0,14.241428571429,14.74,14.077142857143,14.65,30704800.0
2010-07-29,100.52,101.15,95.33,98.02,5056100.0,0.0,1.0,14.36,14.45,13.618571428571,14.002857142857,35392700.0
2010-07-28,103.79,104.3599,99.7,100.31,4946700.0,0.0,1.0,14.827142857143,14.908557142857,14.242857142857,14.33,34626900.0
2010-07-27,105.0,105.4599,102.53,104.09,3242800.0,0.0,1.0,15.0,15.0657,14.647142857143,14.87,22699600.0
2010-07-26,108.51,108.99,101.56,102.79,4708500.0,0.0,1.0,15.501428571429,15.57,14.508571428571,14.684285714286,32959500.0
2010-07-23,104.98,108.75,102.21,107.7,4786800.0,0.0,1.0,14.997142857143,15.535714285714,14.601428571429,15.385714285714,33507600.0
2010-07-22,109.5,112.47,101.75,103.56,13659700.0,0.0,1.0,15.642857142857,16.067142857143,14.535714285714,14.794285714286,95617900.0
2010-07-21,122.05,123.6,118.88,119.65,4722200.0,0.0,1.0,17.435714285714,17.657142857143,16.982857142857,17.092857142857,33055400.0
2010-07-20,117.15,120.9,114.55,120.39,2517700.0,0.0,1.0,16.735714285714,17.271428571429,16.364285714286,17.198571428571,17623900.0
2010-07-19,117.77,120.13,115.15,118.9,1891300.0,0.0,1.0,16.824285714286,17.161428571429,16.45,16.985714285714,13239100.0
2010-07-16,120.7,120.9799,117.75,118.39,2067600.0,0.0,1.0,17.242857142857,17.282842857143,16.821428571429,16.912857142857,14473200.0
2010-07-15,121.67,122.25,119.24,121.11,2185100.0,0.0,1.0,17.381428571429,17.464285714286,17.034285714286,17.301428571429,15295700.0
2010-07-14,120.52,124.0,119.1,123.0,1949100.0,0.0,1.0,17.217142857143,17.714285714286,17.014285714286,17.571428571429,13643700.0
2010-07-13,121.42,121.71,117.85,120.92,2511600.0,0.0,1.0,17.345714285714,17.387142857143,16.835714285714,17.274285714286,17581200.0
2010-07-12,117.95,120.5,117.1001,119.38,1915800.0,0.0,1.0,16.85,17.214285714286,16.728585714286,17.054285714286,13410600.0
2010-07-09,116.18,117.84,114.28,117.534,1818000.0,0.0,1.0,16.597142857143,16.834285714286,16.325714285714,16.790571428571,12726000.0
2010-07-08,120.02,122.75,115.19,116.98,3754700.0,0.0,1.0,17.145714285714,17.535714285714,16.455714285714,16.711428571429,26282900.0
2010-07-07,108.82,118.5,107.28,118.49,4069100.0,0.0,1.0,15.545714285714,16.928571428571,15.325714285714,16.927142857143,28483700.0
2010-07-06,109.4,111.41,106.29,107.27,2253400.0,0.0,1.0,15.628571428571,15.915714285714,15.184285714286,15.324285714286,15773800.0
2010-07-02,110.66,111.44,106.3,107.08,1602600.0,0.0,1.0,15.808571428571,15.92,15.185714285714,15.297142857143,11218200.0
2010-07-01,108.8,110.46,103.27,109.66,3251400.0,0.0,1.0,15.542857142857,15.78,14.752857142857,15.665714285714,22759800.0
2010-06-30,109.99,113.29,107.99,108.65,3729200.0,0.0,1.0,15.712857142857,16.184285714286,15.427142857143,15.521428571429,26104400.0
2010-06-29,115.42,115.83,112.07,112.58,2918500.0,0.0,1.0,16.488571428571,16.547142857143,16.01,16.082857142857,20429500.0
2010-06-28,118.67,119.88,116.22,117.61,1650500.0,0.0,1.0,16.952857142857,17.125714285714,16.602857142857,16.801428571429,11553500.0
2010-06-25,115.41,118.62,112.5,117.98,2589900.0,0.0,1.0,16.487142857143,16.945714285714,16.071428571429,16.854285714286,18129300.0
2010-06-24,116.88,117.86,114.61,115.25,1948100.0,0.0,1.0,16.697142857143,16.837142857143,16.372857142857,16.464285714286,13636700.0
2010-06-23,117.75,119.0,114.02,117.77,2104700.0,0.0,1.0,16.821428571429,17.0,16.288571428571,16.824285714286,14732900.0
2010-06-22,119.52,120.3999,114.08,116.43,3961900.0,0.0,1.0,17.074285714286,17.199985714286,16.297142857143,16.632857142857,27733300.0
2010-06-21,126.04,126.7,117.4,118.99,3725500.0,0.0,1.0,18.005714285714,18.1,16.771428571429,16.998571428571,26078500.0
2010-06-18,125.93,127.1,124.52,126.42,2492300.0,0.0,1.0,17.99,18.157142857143,17.788571428571,18.06,17446100.0
2010-06-17,125.55,127.8,124.4,125.86,2658700.0,0.0,1.0,17.935714285714,18.257142857143,17.771428571429,17.98,18610900.0
2010-06-16,122.8,126.0,120.02,124.67,4377100.0,0.0,1.0,17.542857142857,18.0,17.145714285714,17.81,30639700.0
2010-06-15,125.0,125.1899,122.23,123.5,4530100.0,0.0,1.0,17.857142857143,17.884271428571,17.461428571429,17.642857142857,31710700.0
2010-06-14,123.4,127.96,122.8,126.81,4969000.0,0.0,1.0,17.628571428571,18.28,17.542857142857,18.115714285714,34783000.0
2010-06-11,117.48,121.55,116.6,120.69,4099100.0,0.0,1.0,16.782857142857,17.364285714286,16.657142857143,17.241428571429,28693700.0
2010-06-10,118.02,119.88,116.37,118.66,3538300.0,0.0,1.0,16.86,17.125714285714,16.624285714286,16.951428571429,24768100.0
2010-06-09,112.98,117.87,112.22,115.43,5675900.0,0.0,1.0,16.14,16.838571428571,16.031428571429,16.49,39731300.0
2010-06-08,111.07,112.5,107.3,110.33,3446100.0,0.0,1.0,15.867142857143,16.071428571429,15.328571428571,15.761428571429,24122700.0
2010-06-07,109.8,113.24,107.25,109.16,3745100.0,0.0,1.0,15.685714285714,16.177142857143,15.321428571429,15.594285714286,26215700.0
2010-06-04,109.88,114.7,107.545,109.78,3106300.0,0.0,1.0,15.697142857143,16.385714285714,15.363571428571,15.682857142857,21744100.0
2010-06-03,111.94,114.6699,109.91,111.85,2608800.0,0.0,1.0,15.991428571429,16.381414285714,15.701428571429,15.978571428571,18261600.0
2010-06-02,108.9,111.06,104.79,110.7801,2642000.0,0.0,1.0,15.557142857143,15.865714285714,14.97,15.825728571429,18494000.0
2010-06-01,109.26,111.18,107.081,107.29,2270700.0,0.0,1.0,15.608571428571,15.882857142857,15.297285714286,15.327142857143,15894900.0
2010-05-28,108.87,113.94,108.2,111.15,4026900.0,0.0,1.0,15.552857142857,16.277142857143,15.457142857143,15.878571428571,28188300.0
2010-05-27,108.0,108.99,105.5,108.86,2803800.0,0.0,1.0,15.428571428571,15.57,15.071428571429,15.551428571429,19626600.0
2010-05-26,107.45,108.83,103.5801,104.8,4771700.0,0.0,1.0,15.35,15.547142857143,14.797157142857,14.971428571429,33401900.0
2010-05-25,97.5,105.0,97.0,105.0,3337500.0,0.0,1.0,13.928571428571,15.0,13.857142857143,15.0,23362500.0
2010-05-24,101.38,104.36,100.01,101.62,2633300.0,0.0,1.0,14.482857142857,14.908571428571,14.287142857143,14.517142857143,18433100.0
2010-05-21,91.43,99.99,90.8101,99.47,4287000.0,0.0,1.0,13.061428571429,14.284285714286,12.972871428571,14.21,30009000.0
2010-05-20,96.75,97.9699,92.99,94.99,4131800.0,0.0,1.0,13.821428571429,13.9957,13.284285714286,13.57,28922600.0
2010-05-19,101.04,104.49,97.36,100.61,3275300.0,0.0,1.0,14.434285714286,14.927142857143,13.908571428571,14.372857142857,22927100.0
2010-05-18,105.39,107.73,100.6,102.01,3928300.0,0.0,1.0,15.055714285714,15.39,14.371428571429,14.572857142857,27498100.0
2010-05-17,101.47,107.04,101.3101,106.35,4511100.0,0.0,1.0,14.495714285714,15.291428571429,14.472871428571,15.192857142857,31577700.0
2010-05-14,105.495,105.97,100.03,100.56,4994900.0,0.0,1.0,15.070714285714,15.138571428571,14.29,14.365714285714,34964300.0
2010-05-13,108.45,119.5,107.2115,110.01,10221400.0,0.0,1.0,15.492857142857,17.071428571429,15.315928571429,15.715714285714,71549800.0
2010-05-12,101.69,107.91,101.43,107.83,3892100.0,0.0,1.0,14.527142857143,15.415714285714,14.49,15.404285714286,27244700.0
2010-05-11,95.65,102.15,95.58,99.82,3300100.0,0.0,1.0,13.664285714286,14.592857142857,13.654285714286,14.26,23100700.0
2010-05-10,96.23,97.96,95.01,97.505,2652500.0,0.0,1.0,13.747142857143,13.994285714286,13.572857142857,13.929285714286,18567500.0
2010-05-07,97.0,100.0,90.43,91.09,3701200.0,0.0,1.0,13.857142857143,14.285714285714,12.918571428571,13.012857142857,25908400.0
2010-05-06,97.1,100.99,90.0,96.97,3492700.0,0.0,1.0,13.871428571429,14.427142857143,12.857142857143,13.852857142857,24448900.0
2010-05-05,97.51,101.689,96.21,98.23,2107100.0,0.0,1.0,13.93,14.527,13.744285714286,14.032857142857,14749700.0
2010-05-04,100.02,100.89,97.85,99.36,2197700.0,0.0,1.0,14.288571428571,14.412857142857,13.978571428571,14.194285714286,15383900.0
2010-05-03,99.96,103.81,99.0,101.99,1996300.0,0.0,1.0,14.28,14.83,14.142857142857,14.57,13974100.0
2010-04-30,103.85,103.87,98.58,98.9,1865600.0,0.0,1.0,14.835714285714,14.838571428571,14.082857142857,14.128571428571,13059200.0
2010-04-29,100.81,103.95,99.36,103.17,2582600.0,0.0,1.0,14.401428571429,14.85,14.194285714286,14.738571428571,18078200.0
2010-04-28,101.53,102.7599,97.8,99.39,3252900.0,0.0,1.0,14.504285714286,14.679985714286,13.971428571429,14.198571428571,22770300.0
2010-04-27,105.07,106.06,101.63,102.07,4894800.0,0.0,1.0,15.01,15.151428571429,14.518571428571,14.581428571429,34263600.0
2010-04-26,100.49,109.7,100.44,108.17,6745000.0,0.0,1.0,14.355714285714,15.671428571429,14.348571428571,15.452857142857,47215000.0
2010-04-23,100.01,100.56,96.36,99.73,4259700.0,0.0,1.0,14.287142857143,14.365714285714,13.765714285714,14.247142857143,29817900.0
2010-04-22,91.0,102.49,90.65,100.25,12920300.0,0.0,1.0,13.0,14.641428571429,12.95,14.321428571429,90442100.0
2010-04-21,88.45,89.0,85.39,86.98,3473100.0,0.0,1.0,12.635714285714,12.714285714286,12.198571428571,12.425714285714,24311700.0
2010-04-20,85.08,87.42,84.86,87.07,1773500.0,0.0,1.0,12.154285714286,12.488571428571,12.122857142857,12.438571428571,12414500.0
2010-04-19,85.25,86.6,82.77,84.8,1924400.0,0.0,1.0,12.178571428571,12.371428571429,11.824285714286,12.114285714286,13470800.0
2010-04-16,86.46,86.9,84.18,85.31,1567400.0,0.0,1.0,12.351428571429,12.414285714286,12.025714285714,12.187142857143,10971800.0
2010-04-15,87.25,87.87,85.5,86.83,1714200.0,0.0,1.0,12.464285714286,12.552857142857,12.214285714286,12.404285714286,11999400.0
2010-04-14,86.96,89.1,85.82,87.57,2579500.0,0.0,1.0,12.422857142857,12.728571428571,12.26,12.51,18056500.0
2010-04-13,83.28,86.65,83.0,86.38,2489200.0,0.0,1.0,11.897142857143,12.378571428571,11.857142857143,12.34,17424400.0
2010-04-12,82.3,83.25,81.55,83.18,1347200.0,0.0,1.0,11.757142857143,11.892857142857,11.65,11.882857142857,9430400.0
2010-04-09,81.09,82.5,80.43,82.42,1651900.0,0.0,1.0,11.584285714286,11.785714285714,11.49,11.774285714286,11563300.0
2010-04-08,79.27,82.0,79.27,81.83,1987500.0,0.0,1.0,11.324285714286,11.714285714286,11.324285714286,11.69,13912500.0
2010-04-07,82.085,82.37,79.2,79.73,3602100.0,0.0,1.0,11.726428571429,11.767142857143,11.314285714286,11.39,25214700.0
2010-04-06,80.42,83.97,79.84,83.37,3917500.0,0.0,1.0,11.488571428571,11.995714285714,11.405714285714,11.91,27422500.0
2010-04-05,75.58,80.06,75.57,79.99,2380500.0,0.0,1.0,10.797142857143,11.437142857143,10.795714285714,11.427142857143,16663500.0
2010-04-01,73.62,75.7,73.62,75.0,1939600.0,0.0,1.0,10.517142857143,10.814285714286,10.517142857143,10.714285714286,13577200.0
2010-03-31,74.3,75.06,73.72,73.74,816400.0,0.0,1.0,10.614285714286,10.722857142857,10.531428571429,10.534285714286,5714800.0
2010-03-30,74.9,75.65,74.43,75.06,1094600.0,0.0,1.0,10.7,10.807142857143,10.632857142857,10.722857142857,7662200.0
2010-03-29,74.9,75.0,73.65,73.9,800300.0,0.0,1.0,10.7,10.714285714286,10.521428571429,10.557142857143,5602100.0
2010-03-26,73.53,74.91,73.34,74.3,775400.0,0.0,1.0,10.504285714286,10.701428571429,10.477142857143,10.614285714286,5427800.0
2010-03-25,73.5899,75.0,72.56,73.54,1192800.0,0.0,1.0,10.512842857143,10.714285714286,10.365714285714,10.505714285714,8349600.0
2010-03-24,72.93,73.17,72.25,72.37,485700.0,0.0,1.0,10.418571428571,10.452857142857,10.321428571429,10.338571428571,3399900.0
2010-03-23,73.0,73.49,72.03,72.96,711300.0,0.0,1.0,10.428571428571,10.498571428571,10.29,10.422857142857,4979100.0
2010-03-22,70.35,73.0,70.05,72.89,1030900.0,0.0,1.0,10.05,10.428571428571,10.007142857143,10.412857142857,7216300.0
2010-03-19,70.7,70.9,70.07,70.45,1415100.0,0.0,1.0,10.1,10.128571428571,10.01,10.064285714286,9905700.0
2010-03-18,70.71,71.13,70.44,70.54,513300.0,0.0,1.0,10.101428571429,10.161428571429,10.062857142857,10.077142857143,3593100.0
2010-03-17,70.9,71.7399,70.4,70.92,627200.0,0.0,1.0,10.128571428571,10.248557142857,10.057142857143,10.131428571429,4390400.0
2010-03-16,69.55,70.8501,69.55,70.63,1214000.0,0.0,1.0,9.9357142857143,10.121442857143,9.9357142857143,10.09,8498000.0
2010-03-15,69.98,69.98,69.16,69.6,1001800.0,0.0,1.0,9.9971428571429,9.9971428571429,9.88,9.9428571428571,7012600.0
2010-03-12,70.15,70.5,69.32,69.98,1338500.0,0.0,1.0,10.021428571429,10.071428571429,9.9028571428571,9.9971428571429,9369500.0
2010-03-11,71.1,71.59,70.43,71.19,1208200.0,0.0,1.0,10.157142857143,10.227142857143,10.061428571429,10.17,8457400.0
2010-03-10,70.27,71.5485,70.07,71.28,1106400.0,0.0,1.0,10.038571428571,10.221214285714,10.01,10.182857142857,7744800.0
2010-03-09,68.2,71.345,68.15,69.94,2025700.0,0.0,1.0,9.7428571428571,10.192142857143,9.7357142857143,9.9914285714286,14179900.0
2010-03-08,67.99,68.76,67.82,68.68,866300.0,0.0,1.0,9.7128571428571,9.8228571428571,9.6885714285714,9.8114285714286,6064100.0
2010-03-05,68.25,68.695,67.03,67.65,1302500.0,0.0,1.0,9.75,9.8135714285714,9.5757142857143,9.6642857142857,9117500.0
2010-03-04,67.2,68.57,67.14,68.01,1009000.0,0.0,1.0,9.6,9.7957142857143,9.5914285714286,9.7157142857143,7063000.0
2010-03-03,66.13,68.39,65.62,67.55,3149900.0,0.0,1.0,9.4471428571429,9.77,9.3742857142857,9.65,22049300.0
2010-03-02,69.99,70.0,68.82,68.98,1708100.0,0.0,1.0,9.9985714285714,10.0,9.8314285714286,9.8542857142857,11956700.0
2010-03-01,66.02,69.75,66.02,69.7,1838100.0,0.0,1.0,9.4314285714286,9.9642857142857,9.4314285714286,9.9571428571429,12866700.0
2010-02-26,65.66,66.83,65.3,66.05,1231500.0,0.0,1.0,9.38,9.5471428571429,9.3285714285714,9.4357142857143,8620500.0
2010-02-25,63.99,65.62,63.1,65.61,1531100.0,0.0,1.0,9.1414285714286,9.3742857142857,9.0142857142857,9.3728571428571,10717700.0
2010-02-24,64.71,65.38,64.16,64.69,1715100.0,0.0,1.0,9.2442857142857,9.34,9.1657142857143,9.2414285714286,12005700.0
2010-02-23,64.86,65.25,64.17,64.35,1864200.0,0.0,1.0,9.2657142857143,9.3214285714286,9.1671428571429,9.1928571428571,13049400.0
2010-02-22,67.04,67.3,63.81,65.27,5042600.0,0.0,1.0,9.5771428571429,9.6142857142857,9.1157142857143,9.3242857142857,35298200.0
2010-02-19,65.85,67.0701,65.53,66.65,1259000.0,0.0,1.0,9.4071428571429,9.5814428571429,9.3614285714286,9.5214285714286,8813000.0
2010-02-18,63.91,66.27,63.89,66.1,1258000.0,0.0,1.0,9.13,9.4671428571429,9.1271428571429,9.4428571428571,8806000.0
2010-02-17,64.79,64.79,63.43,64.51,1162000.0,0.0,1.0,9.2557142857143,9.2557142857143,9.0614285714286,9.2157142857143,8134000.0
2010-02-16,63.62,65.01,63.5,64.86,1417500.0,0.0,1.0,9.0885714285714,9.2871428571429,9.0714285714286,9.2657142857143,9922500.0
2010-02-12,63.0,63.1833,62.08,63.18,1201200.0,0.0,1.0,9.0,9.0261857142857,8.8685714285714,9.0257142857143,8408400.0
2010-02-11,61.21,63.49,61.1001,63.36,1029100.0,0.0,1.0,8.7442857142857,9.07,8.7285857142857,9.0514285714286,7203700.0
2010-02-10,62.11,62.43,61.04,61.49,829700.0,0.0,1.0,8.8728571428571,8.9185714285714,8.72,8.7842857142857,5807900.0
2010-02-09,61.06,62.16,60.97,62.13,1258800.0,0.0,1.0,8.7228571428571,8.88,8.71,8.8757142857143,8811600.0
2010-02-08,60.94,61.71,60.0,60.9,1335200.0,0.0,1.0,8.7057142857143,8.8157142857143,8.5714285714286,8.7,9346400.0
2010-02-05,60.17,61.01,59.28,60.84,1585600.0,0.0,1.0,8.5957142857143,8.7157142857143,8.4685714285714,8.6914285714286,11099200.0
2010-02-04,61.35,62.2499,60.13,60.34,1575200.0,0.0,1.0,8.7642857142857,8.8928428571429,8.59,8.62,11026400.0
2010-02-03,61.85,62.88,61.33,61.95,1251600.0,0.0,1.0,8.8357142857143,8.9828571428571,8.7614285714286,8.85,8761200.0
2010-02-02,60.9,62.15,60.87,61.85,1463200.0,0.0,1.0,8.7,8.8785714285714,8.6957142857143,8.8357142857143,10242400.0
2010-02-01,61.81,62.87,59.73,61.03,2702000.0,0.0,1.0,8.83,8.9814285714286,8.5328571428571,8.7185714285714,18914000.0
2010-01-29,62.74,64.57,61.55,62.25,3514900.0,0.0,1.0,8.9628571428571,9.2242857142857,8.7928571428571,8.8928571428571,24604300.0
2010-01-28,61.69,63.85,60.73,63.04,11050400.0,0.0,1.0,8.8128571428571,9.1214285714286,8.6757142857143,9.0057142857143,77352800.0
2010-01-27,50.0,51.18,48.95,50.97,3335300.0,0.0,1.0,7.1428571428571,7.3114285714286,6.9928571428571,7.2814285714286,23347100.0
2010-01-26,48.72,50.25,48.56,49.95,1620500.0,0.0,1.0,6.96,7.1785714285714,6.9371428571429,7.1357142857143,11343500.0
2010-01-25,51.05,51.4986,48.52,49.13,1970200.0,0.0,1.0,7.2928571428571,7.3569428571429,6.9314285714286,7.0185714285714,13791400.0
2010-01-22,51.08,52.39,50.5,50.89,1342200.0,0.0,1.0,7.2971428571429,7.4842857142857,7.2142857142857,7.27,9395400.0
2010-01-21,50.52,52.18,50.5,51.19,1230700.0,0.0,1.0,7.2171428571429,7.4542857142857,7.2142857142857,7.3128571428571,8614900.0
2010-01-20,50.86,52.45,50.55,51.24,1383600.0,0.0,1.0,7.2657142857143,7.4928571428571,7.2214285714286,7.32,9685200.0
2010-01-19,50.75,51.68,50.7,51.2,757500.0,0.0,1.0,7.25,7.3828571428571,7.2428571428571,7.3142857142857,5302500.0
2010-01-15,50.72,51.85,50.63,50.95,1861600.0,0.0,1.0,7.2457142857143,7.4071428571429,7.2328571428571,7.2785714285714,13031200.0
2010-01-14,52.63,53.03,50.89,50.99,2526500.0,0.0,1.0,7.5185714285714,7.5757142857143,7.27,7.2842857142857,17685500.0
2010-01-13,53.29,54.28,52.91,53.96,2060300.0,0.0,1.0,7.6128571428571,7.7542857142857,7.5585714285714,7.7085714285714,14422100.0
2010-01-12,52.7,53.08,52.16,52.37,904300.0,0.0,1.0,7.5285714285714,7.5828571428571,7.4514285714286,7.4814285714286,6330100.0
2010-01-11,53.62,53.93,52.7,53.23,969100.0,0.0,1.0,7.66,7.7042857142857,7.5285714285714,7.6042857142857,6783700.0
2010-01-08,52.49,54.2,52.26,53.3,1168700.0,0.0,1.0,7.4985714285714,7.7428571428571,7.4657142857143,7.6142857142857,8180900.0
2010-01-07,54.12,54.3,52.2406,52.4,1422200.0,0.0,1.0,7.7314285714286,7.7571428571429,7.4629428571429,7.4857142857143,9955400.0
2010-01-06,51.53,53.71,50.38,53.32,3327200.0,0.0,1.0,7.3614285714286,7.6728571428571,7.1971428571429,7.6171428571429,23290400.0
2010-01-05,53.57,53.6,50.81,51.51,3393300.0,0.0,1.0,7.6528571428571,7.6571428571429,7.2585714285714,7.3585714285714,23753100.0
2010-01-04,55.52,55.73,52.96,53.48,2462800.0,0.0,1.0,7.9314285714286,7.9614285714286,7.5657142857143,7.64,17239600.0
2009-12-31,55.63,56.08,55.05,55.09,755900.0,0.0,1.0,7.9471428571429,8.0114285714286,7.8642857142857,7.87,5291300.0
2009-12-30,57.01,57.01,55.25,55.632,662500.0,0.0,1.0,8.1442857142857,8.1442857142857,7.8928571428571,7.9474285714286,4637500.0
2009-12-29,57.82,57.99,56.94,56.98,691300.0,0.0,1.0,8.26,8.2842857142857,8.1342857142857,8.14,4839100.0
2009-12-28,56.72,58.0,56.72,57.34,858000.0,0.0,1.0,8.1028571428571,8.2857142857143,8.1028571428571,8.1914285714286,6006000.0
2009-12-24,56.95,57.69,56.53,56.89,433600.0,0.0,1.0,8.1357142857143,8.2414285714286,8.0757142857143,8.1271428571429,3035200.0
2009-12-23,54.15,56.93,54.12,56.85,1493200.0,0.0,1.0,7.7357142857143,8.1328571428571,7.7314285714286,8.1214285714286,10452400.0
2009-12-22,54.0,55.2,53.41,53.61,1675600.0,0.0,1.0,7.7142857142857,7.8857142857143,7.63,7.6585714285714,11729200.0
2009-12-21,53.23,54.23,53.05,53.96,979300.0,0.0,1.0,7.6042857142857,7.7471428571429,7.5785714285714,7.7085714285714,6855100.0
2009-12-18,53.91,53.98,53.0,53.27,1491700.0,0.0,1.0,7.7014285714286,7.7114285714286,7.5714285714286,7.61,10441900.0
2009-12-17,54.56,54.8181,53.7,53.73,1441600.0,0.0,1.0,7.7942857142857,7.8311571428571,7.6714285714286,7.6757142857143,10091200.0
2009-12-16,56.71,56.92,54.69,55.08,2429600.0,0.0,1.0,8.1014285714286,8.1314285714286,7.8128571428571,7.8685714285714,17007200.0
2009-12-15,56.16,57.5,55.9,56.92,797400.0,0.0,1.0,8.0228571428571,8.2142857142857,7.9857142857143,8.1314285714286,5581800.0
2009-12-14,56.39,56.52,55.5103,56.41,688400.0,0.0,1.0,8.0557142857143,8.0742857142857,7.9300428571429,8.0585714285714,4818800.0
2009-12-11,56.83,57.0,55.4,55.7,725500.0,0.0,1.0,8.1185714285714,8.1428571428571,7.9142857142857,7.9571428571429,5078500.0
2009-12-10,55.66,57.15,55.66,56.74,844800.0,0.0,1.0,7.9514285714286,8.1642857142857,7.9514285714286,8.1057142857143,5913600.0
2009-12-09,56.07,56.24,54.91,55.96,735200.0,0.0,1.0,8.01,8.0342857142857,7.8442857142857,7.9942857142857,5146400.0
2009-12-08,55.47,56.12,54.76,55.92,1111100.0,0.0,1.0,7.9242857142857,8.0171428571429,7.8228571428571,7.9885714285714,7777700.0
2009-12-07,56.98,56.98,55.5,55.91,1341800.0,0.0,1.0,8.14,8.14,7.9285714285714,7.9871428571429,9392600.0
2009-12-04,58.06,58.44,55.1,56.23,1657400.0,0.0,1.0,8.2942857142857,8.3485714285714,7.8714285714286,8.0328571428571,11601800.0
2009-12-03,59.08,59.4899,57.73,57.99,1219200.0,0.0,1.0,8.44,8.4985571428571,8.2471428571429,8.2842857142857,8534400.0
2009-12-02,58.36,59.8,58.06,59.0,1299100.0,0.0,1.0,8.3371428571429,8.5428571428571,8.2942857142857,8.4285714285714,9093700.0
2009-12-01,57.51,58.77,56.71,58.23,1974800.0,0.0,1.0,8.2157142857143,8.3957142857143,8.1014285714286,8.3185714285714,13823600.0
2009-11-30,57.95,58.82,56.91,58.63,1296400.0,0.0,1.0,8.2785714285714,8.4028571428571,8.13,8.3757142857143,9074800.0
2009-11-27,57.31,58.52,54.71,57.85,822100.0,0.0,1.0,8.1871428571429,8.36,7.8157142857143,8.2642857142857,5754700.0
2009-11-25,59.67,59.86,58.8,59.22,1087700.0,0.0,1.0,8.5242857142857,8.5514285714286,8.4,8.46,7613900.0
2009-11-24,58.42,60.38,58.1,59.67,1485800.0,0.0,1.0,8.3457142857143,8.6257142857143,8.3,8.5242857142857,10400600.0
2009-11-23,60.5,60.979,60.06,60.38,693300.0,0.0,1.0,8.6428571428571,8.7112857142857,8.58,8.6257142857143,4853100.0
2009-11-20,59.63,60.09,58.32,59.97,1112800.0,0.0,1.0,8.5185714285714,8.5842857142857,8.3314285714286,8.5671428571429,7789600.0
2009-11-19,60.7,60.97,59.94,60.26,577200.0,0.0,1.0,8.6714285714286,8.71,8.5628571428571,8.6085714285714,4040400.0
2009-11-18,60.81,61.65,60.24,61.13,941600.0,0.0,1.0,8.6871428571429,8.8071428571429,8.6057142857143,8.7328571428571,6591200.0
2009-11-17,59.63,60.99,59.01,60.75,1388100.0,0.0,1.0,8.5185714285714,8.7128571428571,8.43,8.6785714285714,9716700.0
2009-11-16,59.56,60.3792,59.22,59.46,1146600.0,0.0,1.0,8.5085714285714,8.6256,8.46,8.4942857142857,8026200.0
2009-11-13,58.25,59.4,57.5304,59.33,782500.0,0.0,1.0,8.3214285714286,8.4857142857143,8.2186285714286,8.4757142857143,5477500.0
2009-11-12,59.45,59.836,58.05,58.19,741000.0,0.0,1.0,8.4928571428571,8.548,8.2928571428571,8.3128571428571,5187000.0
2009-11-11,59.11,59.89,58.44,59.44,1496000.0,0.0,1.0,8.4442857142857,8.5557142857143,8.3485714285714,8.4914285714286,10472000.0
2009-11-10,56.91,59.38,56.77,58.4,1884000.0,0.0,1.0,8.13,8.4828571428571,8.11,8.3428571428571,13188000.0
2009-11-09,55.64,57.47,55.5,57.2,1219300.0,0.0,1.0,7.9485714285714,8.21,7.9285714285714,8.1714285714286,8535100.0
2009-11-06,54.96,56.02,54.0,55.86,1715000.0,0.0,1.0,7.8514285714286,8.0028571428571,7.7142857142857,7.98,12005000.0
2009-11-05,53.94,56.83,53.59,56.39,1916100.0,0.0,1.0,7.7057142857143,8.1185714285714,7.6557142857143,8.0557142857143,13412700.0
2009-11-04,54.09,55.0,54.0,54.16,1104000.0,0.0,1.0,7.7271428571429,7.8571428571429,7.7142857142857,7.7371428571429,7728000.0
2009-11-03,53.17,54.3,52.61,53.75,1534000.0,0.0,1.0,7.5957142857143,7.7571428571429,7.5157142857143,7.6785714285714,10738000.0
